Username,Tweets,Date,Likes,Retweets
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",10/02/2023,10,31
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,09/02/2023,16,23
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",08/02/2023,13,24
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",07/02/2023,8,38
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",06/02/2023,6,39
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",05/02/2023,3,3
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",04/02/2023,1,27
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",03/02/2023,15,35
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,02/02/2023,1,15
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,01/02/2023,20,1
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,31/01/2023,12,14
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",30/01/2023,17,3
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",29/01/2023,14,39
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,28/01/2023,1,28
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,27/01/2023,18,21
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",26/01/2023,10,39
Chiltern Railway,We can carry wheelchairs or mobility scooters up to 700mm wide and 1200mm long with a maximum weight of 300kg (including your weight) on our trains. Customers may remain in scooters/wheelchairs when traveling and can use the dedicated wheelchair bays on our trains.,25/01/2023,13,9
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",24/01/2023,4,19
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,23/01/2023,7,24
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",22/01/2023,7,14
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",21/01/2023,11,13
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,20/01/2023,14,29
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",19/01/2023,16,33
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",18/01/2023,20,29
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",17/01/2023,6,1
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",16/01/2023,13,5
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",15/01/2023,12,11
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",14/01/2023,4,3
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,13/01/2023,4,18
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",12/01/2023,19,38
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",11/01/2023,9,23
