Username,Tweets,Date,Likes,Retweets
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",23/01/2023,344,3
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,22/01/2023,223,24
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,21/01/2023,335,16
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,20/01/2023,187,22
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",19/01/2023,9,29
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,18/01/2023,63,12
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,17/01/2023,53,27
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",16/01/2023,72,20
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",15/01/2023,178,29
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",14/01/2023,15,11
Avanti West Coast,"Service Disruption: Due to industrial action, there may be disruptions on the Birmingham to Manchester route. We apologize for any inconvenience caused. Train number 1234 scheduled to depart Birmingham New Street at 09:00 may experience delays. #AvantiWestCoast",13/01/2023,197,4
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,12/01/2023,124,21
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",11/01/2023,120,21
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,10/01/2023,49,18
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,09/01/2023,265,24
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,08/01/2023,281,15
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,07/01/2023,427,12
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",06/01/2023,92,17
Avanti West Coast,Station Closure Update: Manchester Piccadilly station will be temporarily closed for renovations. We appreciate your understanding during this time. #AvantiWestCoast,05/01/2023,189,16
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",04/01/2023,91,11
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,03/01/2023,408,9
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,02/01/2023,80,24
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,18/12/2022,1,25
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,17/12/2022,19,38
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",16/12/2022,19,22
Avanti West Coast,Service Update: Our trains are running smoothly across the network. Have a pleasant journey! Train number 1234 from London Euston to Birmingham New Street is on time. #AvantiWestCoast,15/12/2022,5,42
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",14/12/2022,17,46
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",13/12/2022,2,20
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,12/12/2022,17,47
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,11/12/2022,28,6
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,10/12/2022,30,43
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,09/12/2022,25,27
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,08/12/2022,11,2
Avanti West Coast,Sometimes your seat needs to take a seat.,07/12/2022,9,34
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,06/12/2022,2,49
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",05/12/2022,11,36
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,04/12/2022,9,14
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,03/12/2022,10,10
Avanti West Coast,"Planned Engineering Works: Liverpool Lime Street station will undergo maintenance, resulting in service disruptions. We apologize for any inconvenience caused. #AvantiWestCoast",02/12/2022,16,45
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",01/12/2022,22,28
